account_id,date,amount,merchant_name,merchant_entity_id,payment_channel,personal_finance_category,pending
ACCT0044,2024-06-07 00:46:28,6.61,QuickFuel #4,1154,online,Transport/Fuel,False
ACCT0044,2024-06-10 00:26:37,38.77,MedicalCenter #1,1036,in-store,Health/Medical Services,False
ACCT0044,2024-06-27 13:20:28,40.64,GreenLeaf Grocery #4,1151,mobile,Groceries/Supermarkets,False
ACCT0044,2024-06-29 06:43:39,66.32,LocalFarmer #2,1076,mobile,Groceries/Farmers Market,False
ACCT0044,2024-07-05 07:15:37,59.48,PetWorld #2,1064,mobile,Retail/Pet Supplies,False
ACCT0044,2024-07-09 00:11:09,75.88,InsuranceCo #4,1169,mobile,Financial/Insurance Premiums,False
ACCT0044,2024-07-10 01:52:41,75.81,StayComfort Hotel #2,1056,contactless,Travel/Lodging,False
ACCT0044,2024-07-12 20:33:46,55.6,MedicalCenter #1,1036,in-store,Health/Medical Services,False
ACCT0044,2024-07-14 00:50:32,9.87,LanguageSchool #3,1148,in-store,Education/Local Classes,False
ACCT0044,2024-07-14 00:54:21,41.84,ElectroHub #2,1053,online,Retail/Electronics,False
ACCT0044,2024-07-14 09:28:07,68.8,TaxServices #2,1082,online,Financial/Tax Services,False
ACCT0044,2024-07-14 19:13:30,36.52,QuickFuel #3,1104,contactless,Transport/Fuel,False
ACCT0044,2024-07-15 17:59:21,55.38,MobileCarrier #2,1084,contactless,Bills & Utilities/Mobile Phone,False
ACCT0044,2024-07-16 19:30:26,24.28,MovieRentals #4,1193,in-store,Entertainment/On-demand Rentals,False
ACCT0044,2024-07-26 12:57:32,30.71,CraftsOnline #2,1090,in-store,Retail/Handmade Goods,False
ACCT0044,2024-08-06 03:15:00,38.96,ConcertHall #2,1077,contactless,Entertainment/Live Events,False
ACCT0044,2024-08-06 06:00:07,36.06,MobileCarrier #3,1134,in-store,Bills & Utilities/Mobile Phone,False
ACCT0044,2024-08-10 19:08:01,32.14,CinemaWorld #2,1074,online,Entertainment/Movie Theaters,False
ACCT0044,2024-08-13 18:49:13,37.95,StreamFlix #4,1158,in-store,Entertainment/Streaming Services,False
ACCT0044,2024-08-24 17:54:44,13.82,ConcertHall #3,1127,contactless,Entertainment/Live Events,False
ACCT0044,2024-08-25 04:23:07,58.8,LegalAid #3,1146,contactless,Services/Legal Services,False
ACCT0044,2024-08-26 17:49:04,29.67,CharityHelp #3,1120,in-store,Other/Donations,False
ACCT0044,2024-09-01 09:29:20,24.52,StayComfort Hotel #2,1056,online,Travel/Lodging,True
ACCT0044,2024-09-01 20:27:13,22.78,AutoServ #4,1162,in-store,Services/Auto Repair,False
ACCT0044,2024-09-01 20:35:43,29.53,GreenLeaf Grocery #3,1101,contactless,Groceries/Supermarkets,True
ACCT0044,2024-09-02 17:45:16,32.21,CloudStorage #1,1033,in-store,Entertainment/Cloud Services,False
ACCT0044,2024-09-06 12:49:46,145.01,CityMall Clothing #3,1102,online,Retail/Clothing,False
ACCT0044,2024-09-07 19:31:05,16.85,StreamFlix #2,1058,online,Entertainment/Streaming Services,True
ACCT0044,2024-09-09 05:38:14,8.65,CloudStorage #4,1183,mobile,Entertainment/Cloud Services,False
ACCT0044,2024-09-17 18:40:48,66.08,StreamingMusic #3,1135,mobile,Entertainment/Streaming Services,True
ACCT0044,2024-09-21 12:27:51,15.02,BeerBarn #2,1094,online,Food & Drink/Bars & Pubs,False
ACCT0044,2024-10-02 04:33:24,59.44,PetWorld #4,1164,in-store,Retail/Pet Supplies,False
ACCT0044,2024-10-17 22:45:17,18.11,CityTransit #1,1015,in-store,Transport/Public Transit,False
ACCT0044,2024-10-18 18:30:52,35.63,FineDining LLC #1,1022,contactless,Food & Drink/Restaurants,False
ACCT0044,2024-10-28 13:10:10,24.03,LocalFarmer #2,1076,in-store,Groceries/Farmers Market,False
ACCT0044,2024-11-04 01:00:28,25.94,GreenLeaf Grocery #1,1001,contactless,Groceries/Supermarkets,False
ACCT0044,2024-11-05 12:31:46,30.38,GardenCenter #3,1139,mobile,Retail/Nurseries,False
ACCT0044,2024-11-05 13:25:11,90.43,MedicalCenter #1,1036,contactless,Health/Medical Services,False
ACCT0044,2024-11-15 01:09:08,8.74,StreamingMusic #4,1185,in-store,Entertainment/Streaming Services,False
ACCT0044,2024-11-15 20:00:06,71.27,PharmaCare #1,1011,contactless,Health/Pharmacies,False
ACCT0044,2024-11-18 07:42:08,47.96,FlyAway Airlines #3,1105,contactless,Travel/Airfare,False
ACCT0044,2024-11-22 02:03:18,29.62,RideShareCo #2,1066,in-store,Transport/Rideshare,False
ACCT0044,2024-11-27 10:30:35,43.48,SubscriptionBox #4,1180,in-store,Retail/Subscription Services,False
ACCT0044,2024-12-02 03:25:57,51.86,InsuranceCo #3,1119,online,Financial/Insurance Premiums,False
ACCT0044,2024-12-03 20:32:54,14.03,QuickFuel #4,1154,online,Transport/Fuel,False
ACCT0044,2024-12-09 14:31:27,74.43,ToyHouse #1,1021,contactless,Retail/Toys & Games,False
ACCT0044,2024-12-15 15:26:21,23.53,CityMall Clothing #2,1052,online,Retail/Clothing,False
ACCT0044,2024-12-16 15:07:34,45.3,GreenLeaf Grocery #2,1051,online,Groceries/Supermarkets,False
ACCT0044,2024-12-19 22:41:03,66.96,MedicalCenter #3,1136,online,Health/Medical Services,True
ACCT0044,2024-12-20 23:30:41,31.42,CloudStorage #1,1033,online,Entertainment/Cloud Services,False
ACCT0044,2024-12-23 00:18:58,44.03,TutorNet #4,1187,in-store,Education/Online Courses,False
ACCT0044,2024-12-24 15:04:32,9.66,FineDining LLC #2,1072,mobile,Food & Drink/Restaurants,False
ACCT0044,2024-12-24 15:21:35,26.4,CharityHelp #3,1120,in-store,Other/Donations,False
ACCT0044,2024-12-25 22:04:13,34.74,HomeGoods Store #2,1063,in-store,Retail/Home & Garden,False
ACCT0044,2024-12-26 06:30:44,72.59,RideShareCo #4,1166,in-store,Transport/Rideshare,False
ACCT0044,2024-12-28 11:53:07,86.99,CinemaWorld #2,1074,in-store,Entertainment/Movie Theaters,False
ACCT0044,2024-12-30 16:12:42,43.34,BikeShop #3,1149,in-store,Retail/Bicycles & Accessories,False
ACCT0045,2024-01-09 19:45:23,92.81,FlyAway Airlines #1,1005,in-store,Travel/Airfare,False
ACCT0045,2024-01-12 21:11:35,47.83,FurnitureCo #2,1088,in-store,Retail/Furniture,False
ACCT0045,2024-01-13 02:46:41,18.61,DiscountOutlets #2,1092,online,Retail/Discount Stores,False
ACCT0045,2024-01-19 11:43:35,27.4,BeautySalon #1,1023,contactless,Services/Personal Care,False
ACCT0045,2024-01-19 15:17:10,25.03,PharmaCare #4,1161,online,Health/Pharmacies,False
ACCT0045,2024-01-26 02:19:42,56.6,ToyHouse #4,1171,mobile,Retail/Toys & Games,False
ACCT0045,2024-01-27 14:12:17,39.38,ElectroHub #1,1003,in-store,Retail/Electronics,False
ACCT0045,2024-02-03 04:58:29,32.42,FreshBites #2,1059,online,Food & Drink/Fast Food,False
ACCT0045,2024-02-14 18:01:35,30.0,TaxServices #2,1082,mobile,Financial/Tax Services,False
ACCT0045,2024-02-15 01:03:46,11.15,QuickFuel #1,1004,in-store,Transport/Fuel,False
ACCT0045,2024-02-16 15:44:08,22.66,QuickFuel #2,1054,contactless,Transport/Fuel,False
ACCT0045,2024-02-25 12:23:45,23.92,FineDining LLC #3,1122,online,Food & Drink/Restaurants,False
ACCT0045,2024-03-04 14:06:57,8.4,OfficeSupply Co #2,1075,contactless,Retail/Office Supplies,False
ACCT0045,2024-03-04 23:19:08,20.32,StarBite Cafe #4,1150,mobile,Food & Drink/Coffee Shops,False
ACCT0045,2024-03-11 21:24:43,10.43,BeautySalon #2,1073,mobile,Services/Personal Care,False
ACCT0045,2024-03-12 04:43:40,17.26,FineDining LLC #1,1022,online,Food & Drink/Restaurants,False
ACCT0045,2024-03-13 18:12:01,16.26,BikeShop #4,1199,in-store,Retail/Bicycles & Accessories,False
ACCT0045,2024-03-13 22:54:17,17.27,HomeGoods Store #1,1013,in-store,Retail/Home & Garden,False
ACCT0045,2024-03-15 16:09:19,17.43,BeerBarn #2,1094,online,Food & Drink/Bars & Pubs,False
ACCT0045,2024-03-22 13:53:31,43.02,AutoServ #4,1162,in-store,Services/Auto Repair,False
ACCT0045,2024-03-23 14:59:25,3.52,PetWorld #4,1164,in-store,Retail/Pet Supplies,False
ACCT0045,2024-03-26 23:31:42,32.28,CityMall Clothing #4,1152,in-store,Retail/Clothing,True
ACCT0045,2024-03-30 17:17:25,35.74,ElectroHub #4,1153,online,Retail/Electronics,False
ACCT0045,2024-04-02 19:43:03,13.52,QuickFuel #4,1154,online,Transport/Fuel,False
ACCT0045,2024-04-06 13:38:13,31.3,FreshBites #2,1059,contactless,Food & Drink/Fast Food,False
ACCT0045,2024-04-10 00:08:51,42.7,PetWorld #4,1164,in-store,Retail/Pet Supplies,False
ACCT0045,2024-04-10 18:02:44,76.29,FlyAway Airlines #4,1155,online,Travel/Airfare,False
ACCT0045,2024-04-16 11:41:19,42.8,ConcertHall #3,1127,in-store,Entertainment/Live Events,False
ACCT0045,2024-04-21 12:38:45,72.88,PayUtilities #4,1168,mobile,Bills & Utilities/Utilities,False
ACCT0045,2024-04-27 21:59:22,6.37,BeerBarn #3,1144,mobile,Food & Drink/Bars & Pubs,False
ACCT0045,2024-05-05 00:55:39,20.49,CraftsOnline #4,1190,online,Retail/Handmade Goods,False
ACCT0045,2024-05-09 12:15:57,29.03,CinemaWorld #1,1024,mobile,Entertainment/Movie Theaters,False
ACCT0045,2024-05-12 07:39:45,38.99,CharityHelp #1,1020,in-store,Other/Donations,True
ACCT0045,2024-05-21 09:25:42,8.87,CityTransit #4,1165,contactless,Transport/Public Transit,False
ACCT0045,2024-05-25 15:42:15,66.46,HardwarePro #4,1178,online,Retail/Hardware,False
ACCT0045,2024-05-27 16:32:45,35.36,TaxServices #2,1082,in-store,Financial/Tax Services,False
ACCT0045,2024-05-28 07:10:49,72.03,StayComfort Hotel #4,1156,contactless,Travel/Lodging,False
ACCT0045,2024-05-31 00:35:53,45.23,LanguageSchool #2,1098,in-store,Education/Local Classes,False
ACCT0045,2024-06-05 10:51:03,73.85,BookBarn #1,1007,online,Retail/Books,False
ACCT0045,2024-06-07 17:02:11,46.34,GreenLeaf Grocery #1,1001,online,Groceries/Supermarkets,False
ACCT0045,2024-06-15 05:11:35,11.56,CityMall Clothing #3,1102,contactless,Retail/Clothing,False
ACCT0045,2024-06-18 06:05:51,12.99,WeddingService #4,1195,mobile,Services/Event Services,False
ACCT0045,2024-06-18 23:04:17,73.63,RideShareCo #2,1066,online,Transport/Rideshare,False
ACCT0045,2024-06-20 22:17:04,35.48,GymFlex #2,1060,in-store,Health & Fitness/Gym Memberships,False
ACCT0045,2024-06-23 20:00:04,65.95,GardenCenter #1,1039,online,Retail/Nurseries,False
ACCT0045,2024-06-27 20:29:03,30.72,LocalFarmer #3,1126,online,Groceries/Farmers Market,False
ACCT0045,2024-06-29 12:22:51,36.14,CityMall Clothing #4,1152,in-store,Retail/Clothing,False
ACCT0045,2024-07-03 01:00:45,40.78,OnlineMart #4,1167,online,Retail/Online Marketplace,False
ACCT0045,2024-07-05 07:30:50,16.52,RideShareCo #3,1116,mobile,Transport/Rideshare,False
ACCT0045,2024-07-12 16:54:15,23.74,OfficeSupply Co #4,1175,in-store,Retail/Office Supplies,False
ACCT0045,2024-07-15 05:56:02,142.07,FlyAway Airlines #1,1005,in-store,Travel/Airfare,False
ACCT0045,2024-07-17 09:43:53,108.11,HomeGoods Store #4,1163,in-store,Retail/Home & Garden,False
ACCT0045,2024-07-25 14:26:18,96.18,ElectroHub #3,1103,in-store,Retail/Electronics,False
ACCT0045,2024-07-26 15:27:30,46.89,ConcertHall #1,1027,mobile,Entertainment/Live Events,False
ACCT0045,2024-07-27 23:55:22,4.99,FineDining LLC #3,1122,online,Food & Drink/Restaurants,False
ACCT0045,2024-07-28 07:27:34,265.66,StayComfort Hotel #2,1056,online,Travel/Lodging,False
ACCT0045,2024-08-01 12:10:34,11.84,LanguageSchool #4,1198,contactless,Education/Local Classes,True
ACCT0045,2024-08-02 00:01:32,161.33,GardenCenter #1,1039,in-store,Retail/Nurseries,False
ACCT0045,2024-08-03 04:21:35,42.52,OnlineMart #1,1017,atm_withdrawal,Retail/Online Marketplace,False
ACCT0045,2024-08-08 19:44:21,14.7,TutorNet #4,1187,contactless,Education/Online Courses,True
ACCT0045,2024-08-09 13:28:32,23.75,FreshBites #3,1109,contactless,Food & Drink/Fast Food,False
ACCT0045,2024-08-17 19:32:18,160.94,FlyAway Airlines #4,1155,contactless,Travel/Airfare,False
ACCT0045,2024-08-22 00:55:22,84.55,eBookStore #4,1197,contactless,Retail/Digital Books,False
ACCT0045,2024-08-26 04:27:20,21.89,BeautySalon #3,1123,contactless,Services/Personal Care,False
ACCT0045,2024-08-30 11:33:30,61.74,PayUtilities #3,1118,in-store,Bills & Utilities/Utilities,False
ACCT0045,2024-09-02 12:55:57,26.66,ConcertHall #3,1127,in-store,Entertainment/Live Events,False
ACCT0045,2024-09-04 22:42:28,35.93,InsuranceCo #4,1169,atm_withdrawal,Financial/Insurance Premiums,False
ACCT0045,2024-09-07 04:54:37,22.72,CraftsOnline #4,1190,in-store,Retail/Handmade Goods,False
ACCT0045,2024-09-07 06:56:43,42.95,OfficeSupply Co #2,1075,contactless,Retail/Office Supplies,False
ACCT0045,2024-09-09 20:37:07,54.63,MedicalCenter #2,1086,in-store,Health/Medical Services,False
ACCT0045,2024-09-10 03:25:41,66.46,TutorNet #1,1037,in-store,Education/Online Courses,False
ACCT0045,2024-09-22 10:15:09,15.44,ConcertHall #2,1077,in-store,Entertainment/Live Events,False
ACCT0045,2024-09-29 00:20:01,26.56,CraftsOnline #4,1190,contactless,Retail/Handmade Goods,False
ACCT0045,2024-10-01 21:52:26,31.96,LuxuryBoutique #3,1141,online,Retail/Luxury Goods,False
ACCT0045,2024-10-02 19:00:29,13.67,CloudStorage #4,1183,in-store,Entertainment/Cloud Services,False
ACCT0045,2024-10-09 18:12:36,24.07,CinemaWorld #3,1124,in-store,Entertainment/Movie Theaters,False
ACCT0045,2024-10-14 06:42:53,128.55,BookBarn #4,1157,online,Retail/Books,False
ACCT0045,2024-10-16 17:06:08,164.36,TaxServices #2,1082,in-store,Financial/Tax Services,False
ACCT0045,2024-10-19 09:49:29,55.73,WeddingService #4,1195,contactless,Services/Event Services,False
ACCT0045,2024-10-19 22:13:42,16.93,BeerBarn #3,1144,in-store,Food & Drink/Bars & Pubs,False
ACCT0045,2024-10-28 07:04:35,76.33,ElectroHub #4,1153,online,Retail/Electronics,False
ACCT0045,2024-11-02 14:55:35,29.88,TutorNet #2,1087,contactless,Education/Online Courses,False
ACCT0045,2024-11-03 05:06:18,14.76,BeautySalon #1,1023,online,Services/Personal Care,False
ACCT0045,2024-11-15 06:44:11,72.28,PayUtilities #3,1118,in-store,Bills & Utilities/Utilities,False
ACCT0045,2024-11-27 03:53:19,32.46,ToyHouse #1,1021,online,Retail/Toys & Games,True
ACCT0045,2024-11-29 22:27:08,14.64,BikeShop #2,1099,in-store,Retail/Bicycles & Accessories,False
ACCT0045,2024-12-04 20:38:22,8.67,ElectroHub #3,1103,in-store,Retail/Electronics,False
ACCT0045,2024-12-07 20:43:00,44.2,GardenCenter #2,1089,in-store,Retail/Nurseries,False
ACCT0045,2024-12-07 23:55:17,48.34,GreenLeaf Grocery #2,1051,online,Groceries/Supermarkets,False
ACCT0045,2024-12-10 21:14:52,52.55,LocalFarmer #4,1176,in-store,Groceries/Farmers Market,False
ACCT0045,2024-12-12 04:44:44,32.1,GymFlex #1,1010,online,Health & Fitness/Gym Memberships,False
ACCT0045,2024-12-13 15:16:03,46.29,FlyAway Airlines #3,1105,mobile,Travel/Airfare,False
ACCT0045,2024-12-18 23:43:42,14.57,FreshBites #1,1009,in-store,Food & Drink/Fast Food,False
ACCT0045,2024-12-22 23:12:15,17.02,RideShareCo #4,1166,in-store,Transport/Rideshare,False
ACCT0045,2024-12-23 10:31:56,36.23,BookBarn #1,1007,mobile,Retail/Books,False
ACCT0045,2024-12-24 22:12:28,33.25,LegalAid #3,1146,online,Services/Legal Services,False
ACCT0045,2024-12-25 03:02:04,36.25,GymFlex #1,1010,online,Health & Fitness/Gym Memberships,False
ACCT0045,2024-12-26 20:11:33,55.22,ElectroHub #4,1153,contactless,Retail/Electronics,False
ACCT0045,2024-12-27 07:40:28,60.33,PayUtilities #2,1068,online,Bills & Utilities/Utilities,False
ACCT0045,2024-12-30 13:59:07,26.68,FreshBites #4,1159,mobile,Food & Drink/Fast Food,False
ACCT0046,2024-01-01 14:41:18,50.28,OfficeSupply Co #3,1125,in-store,Retail/Office Supplies,False
ACCT0046,2024-01-05 13:04:31,33.57,ConcertHall #1,1027,in-store,Entertainment/Live Events,False
ACCT0046,2024-01-06 05:00:08,524.0,PetWorld #1,1014,mobile,Retail/Pet Supplies,False
ACCT0046,2024-01-17 13:08:30,12.38,LocalBakery #4,1179,in-store,Food & Drink/Bakeries,False
ACCT0046,2024-01-23 02:56:15,63.17,OfficeSupply Co #1,1025,contactless,Retail/Office Supplies,False
ACCT0046,2024-01-24 01:01:22,15.8,LanguageSchool #1,1048,in-store,Education/Local Classes,False
ACCT0046,2024-01-24 05:46:08,41.37,CinemaWorld #2,1074,in-store,Entertainment/Movie Theaters,False
ACCT0046,2024-01-26 12:47:59,76.01,PayUtilities #2,1068,mobile,Bills & Utilities/Utilities,False
ACCT0046,2024-01-30 10:10:59,69.81,QuickFuel #4,1154,contactless,Transport/Fuel,False
ACCT0046,2024-02-08 10:28:13,30.99,LegalAid #3,1146,mobile,Services/Legal Services,False
ACCT0046,2024-02-11 11:55:12,14.68,FreshBites #4,1159,in-store,Food & Drink/Fast Food,False
ACCT0046,2024-02-13 16:54:45,21.72,StarBite Cafe #2,1050,in-store,Food & Drink/Coffee Shops,False
ACCT0046,2024-02-14 21:20:53,71.83,MedicalCenter #1,1036,online,Health/Medical Services,False
ACCT0046,2024-02-20 06:34:54,71.4,PayUtilities #3,1118,contactless,Bills & Utilities/Utilities,False
ACCT0046,2024-02-20 07:34:42,54.43,GreenLeaf Grocery #1,1001,online,Groceries/Supermarkets,False
ACCT0046,2024-02-21 01:30:58,103.94,MobileCarrier #4,1184,in-store,Bills & Utilities/Mobile Phone,False
ACCT0046,2024-02-24 10:01:26,15.21,CityTransit #4,1165,in-store,Transport/Public Transit,False
ACCT0046,2024-02-26 02:51:29,19.65,OfficeSupply Co #4,1175,online,Retail/Office Supplies,False
ACCT0046,2024-02-26 08:34:54,91.57,TaxServices #1,1032,online,Financial/Tax Services,False
ACCT0046,2024-02-27 19:25:34,29.57,FreshBites #2,1059,mobile,Food & Drink/Fast Food,False
ACCT0046,2024-02-28 00:22:08,26.43,CinemaWorld #3,1124,online,Entertainment/Movie Theaters,False
ACCT0046,2024-02-28 19:11:29,18.65,StarBite Cafe #3,1100,online,Food & Drink/Coffee Shops,False
ACCT0046,2024-03-13 07:42:22,28.58,LocalBakery #1,1029,online,Food & Drink/Bakeries,False
ACCT0046,2024-03-15 22:38:07,29.53,eBookStore #1,1047,mobile,Retail/Digital Books,False
ACCT0046,2024-03-26 13:16:56,24.55,StreamingMusic #4,1185,in-store,Entertainment/Streaming Services,False
ACCT0046,2024-03-27 19:29:23,138.57,OfficeSupply Co #1,1025,contactless,Retail/Office Supplies,False
ACCT0046,2024-03-29 01:49:35,94.59,PharmaCare #2,1061,mobile,Health/Pharmacies,False
ACCT0046,2024-03-29 02:03:55,16.83,CityTransit #3,1115,mobile,Transport/Public Transit,False
ACCT0046,2024-03-30 20:42:06,20.88,ConcertHall #2,1077,online,Entertainment/Live Events,False
ACCT0046,2024-03-31 15:27:13,13.3,LanguageSchool #2,1098,mobile,Education/Local Classes,True
ACCT0046,2024-04-20 08:50:14,161.47,WeddingService #4,1195,contactless,Services/Event Services,False
ACCT0046,2024-04-26 22:53:05,23.13,ElectroHub #3,1103,mobile,Retail/Electronics,False
ACCT0046,2024-04-28 10:06:05,45.17,StarBite Cafe #4,1150,online,Food & Drink/Coffee Shops,False
ACCT0046,2024-04-29 02:38:53,7.83,eBookStore #3,1147,online,Retail/Digital Books,True
ACCT0046,2024-05-01 03:15:16,139.85,WeddingService #1,1045,in-store,Services/Event Services,False
ACCT0046,2024-05-04 17:31:35,94.07,MobileCarrier #3,1134,online,Bills & Utilities/Mobile Phone,False
ACCT0046,2024-05-14 15:01:53,93.93,BookBarn #3,1107,in-store,Retail/Books,False
ACCT0046,2024-05-17 17:23:55,31.79,AutoServ #2,1062,mobile,Services/Auto Repair,False
ACCT0046,2024-05-19 00:38:49,27.48,HomeGoods Store #1,1013,mobile,Retail/Home & Garden,False
ACCT0046,2024-05-23 12:03:06,96.96,HomeGoods Store #2,1063,online,Retail/Home & Garden,False
ACCT0046,2024-05-27 21:24:04,46.68,MobileCarrier #4,1184,in-store,Bills & Utilities/Mobile Phone,False
ACCT0046,2024-05-29 20:09:03,57.95,InsuranceCo #4,1169,in-store,Financial/Insurance Premiums,False
ACCT0046,2024-06-07 20:22:56,16.52,LuxuryBoutique #4,1191,in-store,Retail/Luxury Goods,False
ACCT0046,2024-06-08 10:02:45,18.3,RideShareCo #1,1016,in-store,Transport/Rideshare,False
ACCT0046,2024-06-09 13:55:15,40.9,ParkingLot Inc #4,1181,in-store,Transport/Parking,False
ACCT0046,2024-06-18 09:37:01,79.8,MobileCarrier #4,1184,mobile,Bills & Utilities/Mobile Phone,False
ACCT0046,2024-06-25 11:20:48,26.5,HardwarePro #2,1078,mobile,Retail/Hardware,False
ACCT0046,2024-07-01 16:47:06,169.18,BookBarn #3,1107,online,Retail/Books,False
ACCT0046,2024-07-09 02:48:07,39.3,MedicalCenter #3,1136,contactless,Health/Medical Services,False
ACCT0046,2024-07-12 17:35:49,31.88,StayComfort Hotel #2,1056,contactless,Travel/Lodging,True
ACCT0046,2024-07-15 10:38:14,68.56,CityTransit #1,1015,in-store,Transport/Public Transit,True
ACCT0046,2024-07-19 05:00:37,68.36,PetWorld #3,1114,online,Retail/Pet Supplies,False
ACCT0046,2024-07-23 14:48:25,23.1,LocalBakery #3,1129,in-store,Food & Drink/Bakeries,False
ACCT0046,2024-07-24 03:08:47,11.58,LuxuryBoutique #2,1091,online,Retail/Luxury Goods,False
ACCT0046,2024-07-24 09:23:02,115.04,HomeGoods Store #2,1063,contactless,Retail/Home & Garden,False
ACCT0046,2024-07-24 11:11:56,41.84,MovieRentals #1,1043,online,Entertainment/On-demand Rentals,False
ACCT0046,2024-07-24 20:03:54,22.8,StarBite Cafe #4,1150,contactless,Food & Drink/Coffee Shops,False
ACCT0046,2024-07-31 00:15:34,65.38,BookBarn #2,1057,online,Retail/Books,False
ACCT0046,2024-07-31 03:26:38,37.08,LegalAid #1,1046,in-store,Services/Legal Services,False
ACCT0046,2024-08-02 14:14:43,19.11,MedicalCenter #4,1186,contactless,Health/Medical Services,False
ACCT0046,2024-08-03 19:30:09,14.27,BeerBarn #2,1094,online,Food & Drink/Bars & Pubs,False
ACCT0046,2024-08-08 01:51:38,15.94,AutoServ #4,1162,contactless,Services/Auto Repair,False
ACCT0046,2024-08-10 21:24:57,9.69,DiscountOutlets #3,1142,in-store,Retail/Discount Stores,False
ACCT0046,2024-08-13 17:14:01,18.25,BikeShop #4,1199,online,Retail/Bicycles & Accessories,False
ACCT0046,2024-08-14 12:29:11,49.88,WeddingService #2,1095,online,Services/Event Services,False
ACCT0046,2024-08-16 23:43:51,19.08,HomeGoods Store #3,1113,in-store,Retail/Home & Garden,False
ACCT0046,2024-08-19 06:54:10,15.17,OnlineMart #1,1017,online,Retail/Online Marketplace,False
ACCT0046,2024-08-21 06:15:28,47.49,BookBarn #3,1107,in-store,Retail/Books,False
ACCT0046,2024-08-27 19:08:24,16.76,BeautySalon #4,1173,contactless,Services/Personal Care,False
ACCT0046,2024-09-13 13:48:09,19.97,LocalBakery #3,1129,contactless,Food & Drink/Bakeries,False
ACCT0046,2024-09-18 18:45:19,19.45,CharityHelp #3,1120,online,Other/Donations,False
ACCT0046,2024-09-20 08:33:07,61.34,StreamFlix #1,1008,online,Entertainment/Streaming Services,False
ACCT0046,2024-09-22 06:01:05,32.83,TaxServices #1,1032,online,Financial/Tax Services,False
ACCT0046,2024-09-26 19:46:50,57.05,CityTransit #3,1115,contactless,Transport/Public Transit,False
ACCT0046,2024-09-28 01:19:32,39.32,MovieRentals #3,1143,in-store,Entertainment/On-demand Rentals,False
ACCT0046,2024-09-29 19:20:06,29.42,FineDining LLC #4,1172,in-store,Food & Drink/Restaurants,False
ACCT0046,2024-10-03 04:58:52,65.59,CityMall Clothing #4,1152,in-store,Retail/Clothing,False
ACCT0046,2024-10-04 07:31:43,23.59,FineDining LLC #2,1072,online,Food & Drink/Restaurants,False
ACCT0046,2024-10-05 14:10:08,50.72,ToyHouse #1,1021,online,Retail/Toys & Games,False
ACCT0046,2024-10-16 12:37:32,30.05,FurnitureCo #3,1138,contactless,Retail/Furniture,False
ACCT0046,2024-10-22 15:57:18,20.84,CityTransit #2,1065,online,Transport/Public Transit,False
ACCT0046,2024-11-10 11:14:58,24.56,AutoServ #3,1112,mobile,Services/Auto Repair,False
ACCT0046,2024-11-12 04:10:06,7.31,FreshBites #2,1059,online,Food & Drink/Fast Food,False
ACCT0046,2024-11-12 19:21:04,44.18,PharmaCare #2,1061,online,Health/Pharmacies,False
ACCT0046,2024-11-14 08:51:41,16.85,ToyHouse #1,1021,in-store,Retail/Toys & Games,False
ACCT0046,2024-11-28 22:30:15,42.21,BeautySalon #1,1023,mobile,Services/Personal Care,False
ACCT0046,2024-11-30 05:42:37,26.1,LocalFarmer #4,1176,online,Groceries/Farmers Market,False
ACCT0046,2024-12-10 12:33:07,14.93,CharityHelp #1,1020,mobile,Other/Donations,False
ACCT0046,2024-12-12 11:22:18,30.73,DiscountOutlets #3,1142,in-store,Retail/Discount Stores,False
ACCT0046,2024-12-16 19:05:47,25.71,TutorNet #1,1037,in-store,Education/Online Courses,False
ACCT0046,2024-12-16 22:29:43,36.12,FlyAway Airlines #3,1105,in-store,Travel/Airfare,False
ACCT0046,2024-12-20 01:33:23,21.24,LocalBakery #1,1029,online,Food & Drink/Bakeries,False
ACCT0046,2024-12-30 23:09:15,15.3,FurnitureCo #3,1138,mobile,Retail/Furniture,False
ACCT0047,2024-01-07 01:16:29,42.63,FineDining LLC #4,1172,in-store,Food & Drink/Restaurants,False
ACCT0047,2024-01-10 23:53:05,16.13,BookBarn #2,1057,in-store,Retail/Books,False
ACCT0047,2024-01-11 21:06:24,28.22,FreshBites #3,1109,online,Food & Drink/Fast Food,False
ACCT0047,2024-01-17 20:45:02,13.17,CityTransit #1,1015,online,Transport/Public Transit,False
ACCT0047,2024-01-18 04:21:03,20.15,ConcertHall #2,1077,atm_withdrawal,Entertainment/Live Events,False
ACCT0047,2024-01-25 06:24:20,18.45,FineDining LLC #3,1122,online,Food & Drink/Restaurants,False
ACCT0047,2024-01-25 14:56:14,47.53,LuxuryBoutique #4,1191,contactless,Retail/Luxury Goods,False
ACCT0047,2024-01-27 19:15:00,181.0,BikeShop #4,1199,contactless,Retail/Bicycles & Accessories,False
ACCT0047,2024-02-02 02:56:13,32.08,ParkingLot Inc #3,1131,in-store,Transport/Parking,False
ACCT0047,2024-02-10 02:03:47,80.22,GardenCenter #4,1189,in-store,Retail/Nurseries,False
ACCT0047,2024-02-11 00:48:13,5.7,FineDining LLC #1,1022,mobile,Food & Drink/Restaurants,False
ACCT0047,2024-02-16 03:42:47,34.64,SubscriptionBox #4,1180,online,Retail/Subscription Services,False
